file,top_codes,top_counts
TCGA-A2-A04T-DX1_xmin72145_ymin39078_MPP-0.2500+134[0001].png,778,5717,7948,8066,4436,7808,3024,3459,8081,6121,6,6,6,5,5,4,4,4,4,4
TCGA-A2-A04T-DX1_xmin72145_ymin39078_MPP-0.2500+135[0001].png,6795,5741,1842,5561,5834,7028,5702,6048,3442,2226,7,6,5,5,5,5,4,4,4,4
TCGA-A2-A04T-DX1_xmin72145_ymin39078_MPP-0.2500+136[0001].png,7459,2954,2960,629,5100,3387,131,8101,2943,2320,14,13,8,8,7,7,7,7,7,6
TCGA-A2-A04T-DX1_xmin72145_ymin39078_MPP-0.2500+167[0001].png,332,958,7948,4311,7089,3626,7880,5912,5433,7484,7,6,6,5,5,5,5,4,4,4
TCGA-A2-A04T-DX1_xmin72145_ymin39078_MPP-0.2500+168[0001].png,7899,594,6856,8066,267,2876,516,6321,601,237,5,5,4,4,4,4,4,4,4,4
TCGA-A2-A04T-DX1_xmin72145_ymin39078_MPP-0.2500+57[0001].png,2960,2320,3849,6226,7134,7976,7459,7948,6321,7028,9,9,8,6,6,6,5,5,5,5
TCGA-A2-A04T-DX1_xmin72145_ymin39078_MPP-0.2500+69[0001].png,958,7459,4311,3127,131,3088,3044,582,4072,2320,9,7,5,4,4,4,4,4,4,4
TCGA-A2-A04T-DX1_xmin72145_ymin39078_MPP-0.2500+81[0001].png,6738,629,2943,4843,7459,7948,453,1791,2320,2954,22,20,13,13,9,7,7,7,6,6
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+0[0001].png,371,6192,352,2226,4711,3088,7222,3296,828,131,6,5,5,5,5,5,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+14[0001].png,6931,3637,778,4436,5763,3088,4711,5099,582,5937,7,5,5,5,5,5,5,5,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+15[0001].png,781,3088,4725,6702,935,6830,7243,4261,697,7869,5,5,5,5,5,4,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+16[0001].png,1652,958,2967,1905,3619,6117,404,3088,6045,6795,7,6,5,5,4,4,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+17[0001].png,7694,3088,4711,2226,7165,1098,6054,332,7859,5763,7,6,5,4,4,4,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+18[0001].png,5498,5872,1652,2278,3088,1842,3626,7165,6795,4725,8,6,6,5,5,5,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+193[0001].png,267,5999,5213,2308,1460,2226,5428,4250,6192,5702,6,6,6,5,5,5,5,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+1[0001].png,3088,958,5780,3026,1297,267,781,6264,6571,5213,7,5,5,5,5,5,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+206[0001].png,8082,3836,2917,6830,1026,267,2870,5166,3708,1813,5,5,4,4,4,4,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+27[0001].png,6808,5937,7165,7694,216,4859,7733,6192,1297,5428,5,5,5,5,4,4,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+28[0001].png,1297,1652,3088,1842,2870,7450,5872,6905,1159,5039,7,7,5,5,5,5,5,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+29[0001].png,3209,7880,725,331,697,7134,2308,8082,7695,3088,7,6,6,6,5,5,5,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+2[0001].png,5999,6795,1373,697,4711,7450,3769,5097,5047,7134,6,5,5,5,5,5,5,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+30[0001].png,1652,6724,4711,1977,5872,2776,3088,257,3637,6509,6,5,5,5,5,5,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+31[0001].png,3088,2666,4711,7134,3487,131,840,5686,6808,7695,5,5,5,5,5,5,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+3[0001].png,1476,331,8016,7165,6795,2319,1460,5872,7091,725,6,5,4,4,4,4,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+41[0001].png,1652,1813,2308,5235,2870,4817,4476,3088,781,5047,6,5,5,5,5,5,5,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+42[0001].png,1297,6905,215,4436,693,2967,4251,1654,4261,8126,6,5,5,4,4,4,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+43[0001].png,237,6966,8013,3088,6321,2308,4711,4965,6183,4160,8,6,5,5,4,4,4,4,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+4[0001].png,237,3088,5428,5235,2226,5702,1682,1196,332,5754,6,5,5,5,5,5,5,5,4,4
TCGA-A2-A0CM-DX1_xmin18562_ymin56852_MPP-0.2500+5[0001].png,4711,1652,7694,5023,1008,6678,1203,8003,7134,6931,6,5,5,5,5,4,4,4,4,4
TCGA-A2-A0D0-DX1_xmin68482_ymin39071_MPP-0.2500+750[0001].png,1813,267,7165,332,4080,516,2226,840,4711,1593,6,6,5,5,4,4,4,4,4,4
TCGA-A2-A0D0-DX1_xmin68482_ymin39071_MPP-0.2500+751[0001].png,7249,6795,3088,4817,4480,5937,4711,3487,1297,4430,6,6,5,5,5,4,4,4,4,4
TCGA-A2-A0D0-DX1_xmin68482_ymin39071_MPP-0.2500+752[0001].png,1652,4817,2666,8110,6702,6869,2198,5781,2194,1780,6,5,5,4,4,4,4,4,4,4
TCGA-A2-A0D0-DX1_xmin68482_ymin39071_MPP-0.2500+753[0001].png,840,5203,3026,5433,4143,4436,4100,2967,6979,6121,7,6,5,5,5,5,5,4,4,4
TCGA-A2-A0D0-DX1_xmin68482_ymin39071_MPP-0.2500+780[0001].png,3230,5428,5912,1813,6321,7134,5213,2226,7880,7324,6,5,5,5,5,4,4,4,4,4
TCGA-A2-A0D0-DX1_xmin68482_ymin39071_MPP-0.2500+781[0001].png,4693,3459,4436,3619,3836,1842,4430,7880,7459,4377,7,5,5,5,5,4,4,4,4,4
TCGA-A2-A0D2-DX1_xmin96887_ymin22299_MPP-0.2500+106[0001].png,3088,4711,7591,5780,6902,44,1842,2278,2794,2766,8,6,6,6,5,5,5,5,5,5
TCGA-A2-A0D2-DX1_xmin96887_ymin22299_MPP-0.2500+114[0001].png,5780,2308,3088,3207,1297,1654,8081,352,335,6902,6,5,5,5,5,4,4,4,4,4
TCGA-A2-A0D2-DX1_xmin96887_ymin22299_MPP-0.2500+115[0001].png,6808,335,2336,44,1654,5834,216,3026,6502,3088,6,6,6,5,5,5,5,4,4,4
TCGA-A2-A0D2-DX1_xmin96887_ymin22299_MPP-0.2500+117[0001].png,6702,7694,237,2870,1842,8148,2308,2903,3088,6902,7,7,6,5,5,5,5,4,4,4
TCGA-A2-A0D2-DX1_xmin96887_ymin22299_MPP-0.2500+118[0001].png,5834,7551,2278,6388,7694,5780,4693,3088,6227,3836,8,6,6,5,5,5,5,5,5,4
TCGA-A2-A0D2-DX1_xmin96887_ymin22299_MPP-0.2500+119[0001].png,3088,7134,2967,4817,2308,162,331,8148,130,83,7,5,5,5,5,5,4,4,4,4
TCGA-A2-A0D2-DX1_xmin96887_ymin22299_MPP-0.2500+120[0001].png,3088,6702,7694,2308,7275,5780,335,1682,1977,3836,9,7,7,6,6,6,5,5,5,5
TCGA-A2-A0D2-DX1_xmin96887_ymin22299_MPP-0.2500+122[0001].png,2967,5834,1836,3088,6960,131,5048,162,6321,1716,6,6,6,6,5,5,4,4,4,4
TCGA-A2-A0D2-DX1_xmin96887_ymin22299_MPP-0.2500+123[0001].png,6192,7175,335,7134,4711,1297,1631,1836,6388,5780,6,5,5,5,5,5,5,4,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+37[0001].png,5741,6869,2226,6795,3209,215,130,6321,1652,7880,10,7,6,6,5,5,4,4,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+47[0001].png,6194,4250,4160,4480,7175,7808,725,769,3414,4711,8,6,5,5,5,5,5,4,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+48[0001].png,3044,5872,6869,1652,778,5937,44,8082,515,215,7,6,5,5,5,5,5,5,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+49[0001].png,6226,5741,1652,215,3619,1476,6194,6321,6263,5235,7,6,6,6,6,6,6,5,5,5
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+50[0001].png,1842,2990,5797,8049,3088,958,7091,8081,4436,4859,6,5,5,5,5,5,5,4,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+55[0001].png,6795,7249,5741,215,7835,5937,5203,1813,2308,3030,7,6,5,5,5,5,5,4,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+56[0001].png,5937,4080,2903,319,5428,1652,215,2226,5741,5735,7,5,5,5,5,5,5,4,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+57[0001].png,5741,2226,7869,5203,6263,5999,7465,8073,3247,7674,7,7,6,5,5,5,4,4,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+58[0001].png,1652,6045,322,778,6869,5741,7501,4436,6652,958,6,5,5,5,5,4,4,4,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+59[0001].png,6931,267,3030,4711,1460,2903,4817,7189,5203,778,7,6,6,6,5,5,5,5,5,5
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+60[0001].png,2226,5912,5203,693,3000,1297,4143,2308,7134,7599,6,6,6,6,5,5,5,5,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+65[0001].png,7694,4430,7612,215,319,2278,3030,3619,4775,2493,8,6,5,5,5,4,4,4,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+66[0001].png,4711,1652,7899,5702,5741,5561,34,1506,4480,4376,7,5,5,5,5,5,4,4,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+67[0001].png,1813,2903,5937,4480,4436,215,4050,1311,1716,2646,6,6,5,5,5,5,4,4,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+68[0001].png,1842,6869,4311,1652,2226,778,3893,6795,4160,5603,8,7,6,6,6,5,5,5,5,5
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+69[0001].png,958,725,1813,2990,5937,2917,6054,781,3088,5872,7,7,5,5,5,5,5,4,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+70[0001].png,778,6121,6226,6045,7948,5937,8140,7808,836,2990,7,6,6,6,5,5,5,5,4,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+7[0001].png,5741,3619,5433,2990,3526,3044,3500,3477,2308,725,8,6,6,6,5,5,5,5,5,4
TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+80[0001].png,1652,958,4817,7249,5610,2226,6849,617,4131,6902,7,6,6,5,5,5,4,4,4,4
TCGA-A2-A0T2-DX1_xmin63557_ymin56751_MPP-0.2500+249[0001].png,2226,778,2990,1813,5937,8081,4711,7819,5795,7808,6,6,6,6,6,6,5,5,5,5
TCGA-A2-A0T2-DX1_xmin63557_ymin56751_MPP-0.2500+261[0001].png,2308,215,1813,781,2686,144,4377,7189,1842,2226,10,9,8,7,7,6,6,6,6,5
TCGA-A2-A0T2-DX1_xmin63557_ymin56751_MPP-0.2500+262[0001].png,2226,3088,6045,4436,7024,3127,2990,4377,8013,7175,10,8,8,8,7,6,6,6,5,5
TCGA-A2-A0T2-DX1_xmin63557_ymin56751_MPP-0.2500+263[0001].png,2226,215,1813,3088,5937,7089,915,4436,6326,6869,10,9,8,7,7,7,6,6,6,6
TCGA-A2-A0T2-DX1_xmin63557_ymin56751_MPP-0.2500+270[0001].png,6045,2140,2226,3088,7694,7249,6321,3901,7089,453,8,7,7,5,5,5,5,5,5,5
TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+311[0001].png,6795,6226,958,3026,3889,3000,4492,7948,7188,6428,8,7,5,5,5,4,4,4,4,4
TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+327[0001].png,7880,982,6807,594,4430,2308,7804,1203,4524,1356,8,6,6,5,5,5,5,5,5,5
TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+328[0001].png,131,1571,47,7880,3026,4642,1357,5194,5023,1001,6,6,6,5,5,5,5,4,4,4
TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+339[0001].png,5780,7337,4492,3000,8148,1235,2308,2967,4261,7212,7,6,5,5,4,4,4,4,4,4
TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+396[0001].png,6045,2326,7549,8081,3189,5392,6814,2493,7880,3026,7,5,5,5,5,4,4,4,4,4
TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+411[0001].png,1654,389,3026,6795,3088,3908,6547,1508,6121,6321,6,5,5,5,5,4,4,4,4,4
TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+413[0001].png,2308,7880,1654,3026,3889,2493,3836,3000,5741,604,6,6,5,5,4,4,4,4,4,4
TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+428[0001].png,7591,5912,8148,5476,2967,1476,7337,5428,5098,3926,6,6,5,5,5,4,4,4,4,4
TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+430[0001].png,2609,6137,8148,2488,1682,2903,4990,4261,4430,5023,5,4,4,4,4,4,4,4,4,4
TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+431[0001].png,3026,2308,468,7880,8013,7540,69,3209,1842,6226,6,6,5,5,5,5,4,4,4,4
TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+448[0001].png,8148,5428,3823,4436,4480,2967,4392,5741,3000,321,5,5,5,4,4,4,4,4,4,4
TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+449[0001].png,2308,632,1654,3893,4533,3661,8014,3000,4150,267,6,5,5,5,4,4,4,4,4,4
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+100[0001].png,3088,4711,3637,237,1297,3836,5937,7337,4080,1977,10,9,6,6,6,6,6,5,5,5
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+101[0001].png,3088,237,7134,3526,1842,5392,6979,2278,4250,4642,8,7,7,6,6,5,5,5,5,5
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+103[0001].png,4817,131,7189,1654,7337,4711,1842,8081,7694,6509,7,5,5,5,5,5,5,5,5,5
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+104[0001].png,4817,5203,3526,131,3000,237,7880,5780,2308,1157,8,8,6,6,5,5,5,5,4,4
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+109[0001].png,1297,3469,331,7694,3637,3088,6121,5498,4250,4711,9,7,6,6,5,5,5,5,5,4
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+110[0001].png,3088,7880,2308,131,7501,7212,5717,6652,3024,4250,10,8,7,6,5,5,5,5,4,4
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+111[0001].png,7694,6795,3836,2319,5392,594,1682,6702,131,4685,7,6,5,5,5,5,5,5,5,4
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+114[0001].png,3908,7134,3088,2967,7101,5203,8095,3044,516,2336,8,7,7,6,6,5,5,5,5,5
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+79[0001].png,1842,3088,145,3044,3836,4250,237,5498,7591,2756,9,8,6,6,6,6,6,5,5,5
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+82[0001].png,1312,2308,5937,3088,2278,6795,3044,131,2977,1836,7,6,6,6,5,5,5,5,4,4
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+83[0001].png,6045,8081,3088,5603,4436,3021,2308,2666,2756,5098,5,5,5,5,4,4,4,4,4,4
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+84[0001].png,1813,3088,6795,2903,2308,4376,6931,5741,4711,1157,7,7,6,6,5,5,5,5,5,5
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+89[0001].png,131,5203,3088,5428,1842,5834,6045,7134,7880,331,7,6,6,6,5,5,5,5,5,4
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+90[0001].png,1682,3000,7599,2967,7134,2776,898,3836,5392,5603,7,6,6,6,5,5,5,5,5,5
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+93[0001].png,7694,5428,2308,3088,6702,4817,7134,7007,1842,7166,6,5,5,5,5,5,5,5,5,4
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500+94[0001].png,3526,1652,1813,3088,3209,331,6702,6502,3836,2278,8,7,5,5,5,5,5,5,5,5
